bird_id,species_name,image_path,source_url,source_title,width,height,file_size_mb,source,license,image_number,quality_score
31,Eurasian Collared Dove,bird_images_wikimedia\bird_31_4_Eurasian_Collared_Dove.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Streptopelia_decaocto_-_Eurasian_Collared_Dove_03.jpg,File:Streptopelia decaocto - Eurasian Collared Dove 03.jpg,2050,1370,1.2705802917480469,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
31,Eurasian Collared Dove,bird_images_wikimedia\bird_31_5_Eurasian_Collared_Dove.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Streptopelia_decaocto_-_Eurasian_Collared_Dove_07.jpg,File:Streptopelia decaocto - Eurasian Collared Dove 07.jpg,2250,1488,1.793391227722168,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
32,Eurasian Coot,bird_images_wikimedia\bird_32_1_Eurasian_Coot.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ea/Eurasian_coot_%28Fulica_atra%29_with_chicks.jpg,File:Eurasian coot (Fulica atra) with chicks.jpg,3155,2103,3.772160530090332,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
32,Eurasian Coot,bird_images_wikimedia\bird_32_2_Eurasian_Coot.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Eurasian_Coot.jpg,File:Eurasian Coot.jpg,1944,1296,1.3363838195800781,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
32,Eurasian Coot,bird_images_wikimedia\bird_32_3_Eurasian_Coot.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Eurasian_coot_%28Fulica_atra%29_05.jpg,File:Eurasian coot (Fulica atra) 05.jpg,3409,2273,4.081058502197266,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
32,Eurasian Coot,bird_images_wikimedia\bird_32_4_Eurasian_Coot.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Eurasian_coot_%28Fulica_atra%29_reflections.jpg,File:Eurasian coot (Fulica atra) reflections.jpg,3354,2236,1.2494449615478516,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
32,Eurasian Coot,bird_images_wikimedia\bird_32_5_Eurasian_Coot.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Eurasian_coot_%28Fulica_atra%29_juvenile.jpg,File:Eurasian coot (Fulica atra) juvenile.jpg,3644,2429,6.103537559509277,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
33,Eurasian Golden Oriole,bird_images_wikimedia\bird_33_1_Eurasian_Golden_Oriole.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3c/Eurasian_Golden_Oriole_%28Oriolus_oriolus%29_%288079432364%29.jpg,File:Eurasian Golden Oriole (Oriolus oriolus) (8079432364).jpg,960,643,0.30258846282958984,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
33,Eurasian Golden Oriole,bird_images_wikimedia\bird_33_2_Eurasian_Golden_Oriole.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Vuga%2C_mu%C5%BEjak_%28Oriolus_oriolus%29_Eurasian_Golden_Oriole%2C_male.jpg,"File:Vuga, mužjak (Oriolus oriolus) Eurasian Golden Oriole, male.jpg",2771,1987,0.9115362167358398,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
33,Eurasian Golden Oriole,bird_images_wikimedia\bird_33_3_Eurasian_Golden_Oriole.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Vuga_%28Oriolus_oriolus%29%2C_Eurasian_Golden_Oriole.jpg,"File:Vuga (Oriolus oriolus), Eurasian Golden Oriole.jpg",3434,2754,2.6134557723999023,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
33,Eurasian Golden Oriole,bird_images_wikimedia\bird_33_4_Eurasian_Golden_Oriole.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Vuga_%28Oriolus_oriolus%29_Eurasian_Golden_Oriole.jpg,File:Vuga (Oriolus oriolus) Eurasian Golden Oriole.jpg,3459,3196,2.2631711959838867,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
33,Eurasian Golden Oriole,bird_images_wikimedia\bird_33_5_Eurasian_Golden_Oriole.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Eurasian_Golden_Oriole_%28Oriolus_oriolus%29-_Female_on_nest_W_IMG_9562.jpg,File:Eurasian Golden Oriole (Oriolus oriolus)- Female on nest W IMG 9562.jpg,726,600,0.17630290985107422,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
34,Eurasian Jay,bird_images_wikimedia\bird_34_1_Eurasian_Jay.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Alakarga_-_Eurasian_Jay_-_Garrulus_glandarius_03.jpg,File:Alakarga - Eurasian Jay - Garrulus glandarius 03.jpg,2250,1488,0.9978408813476562,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
34,Eurasian Jay,bird_images_wikimedia\bird_34_2_Eurasian_Jay.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/076_Wild_Eurasian_jay_in_flight_with_sun_at_the_Parc_naturel_r%C3%A9gional_Jura_vaudois_Photo_by_Giles_Laurent.jpg,File:076 Wild Eurasian jay in flight with sun at the Parc naturel régional Jura vaudois Photo by Giles Laurent.jpg,2869,1913,3.2075958251953125,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
34,Eurasian Jay,bird_images_wikimedia\bird_34_3_Eurasian_Jay.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b5/Garrulus_glandarius_-_Eurasian_Jay_01.jpg,File:Garrulus glandarius - Eurasian Jay 01.jpg,2500,1814,2.8484296798706055,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
34,Eurasian Jay,bird_images_wikimedia\bird_34_4_Eurasian_Jay.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Garrulus_glandarius_-_Eurasian_Jay_02.jpg,File:Garrulus glandarius - Eurasian Jay 02.jpg,2250,1702,2.3257036209106445,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
34,Eurasian Jay,bird_images_wikimedia\bird_34_5_Eurasian_Jay.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/075_Wild_Eurasian_jay_in_flight_at_the_Parc_naturel_r%C3%A9gional_Jura_vaudois_Photo_by_Giles_Laurent.jpg,File:075 Wild Eurasian jay in flight at the Parc naturel régional Jura vaudois Photo by Giles Laurent.jpg,2525,1683,5.24519157409668,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
35,Eurasian Magpie,bird_images_wikimedia\bird_35_1_Eurasian_Magpie.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Eurasian_magpie_iridescence.jpg,File:Eurasian magpie iridescence.jpg,5472,3648,2.3191585540771484,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
35,Eurasian Magpie,bird_images_wikimedia\bird_35_2_Eurasian_Magpie.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Eurasian_magpie_2022_05_03.jpg,File:Eurasian magpie 2022 05 03.jpg,5078,3385,1.1665277481079102,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
35,Eurasian Magpie,bird_images_wikimedia\bird_35_3_Eurasian_Magpie.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9e/Eurasian_magpie_Gennevilliers_2022_02_26.jpg,File:Eurasian magpie Gennevilliers 2022 02 26.jpg,4929,3286,3.5022811889648438,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
35,Eurasian Magpie,bird_images_wikimedia\bird_35_4_Eurasian_Magpie.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Eurasian_Magpie_Portrait.jpg,File:Eurasian Magpie Portrait.jpg,6960,4640,18.986818313598633,Wikimedia Commons,Free Use (Wikimedia Commons),4,5
35,Eurasian Magpie,bird_images_wikimedia\bird_35_5_Eurasian_Magpie.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/Eurasian_magpie_Gennevilliers_02.jpg,File:Eurasian magpie Gennevilliers 02.jpg,6411,4274,14.946045875549316,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
36,Eurasian Nuthatch,bird_images_wikimedia\bird_36_1_Eurasian_Nuthatch.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c1/Eurasian_nuthatch_%28Sitta_europaea%29.jpg,File:Eurasian nuthatch (Sitta europaea).jpg,1900,2070,0.4941873550415039,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
36,Eurasian Nuthatch,bird_images_wikimedia\bird_36_2_Eurasian_Nuthatch.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Eurasian_nuthatch_%28Sitta_europaea%29_2020.jpg,File:Eurasian nuthatch (Sitta europaea) 2020.jpg,5568,3712,1.3828115463256836,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
36,Eurasian Nuthatch,bird_images_wikimedia\bird_36_3_Eurasian_Nuthatch.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Eurasian_nuthatch_%28Sitta_europaea_caesia%29.jpg,File:Eurasian nuthatch (Sitta europaea caesia).jpg,3912,2608,5.289366722106934,Wikimedia Commons,Free Use (Wikimedia Commons),3,5
37,Eurasian Oystercatcher,bird_images_wikimedia\bird_37_1_Eurasian_Oystercatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Merisk_-_Eurasian_oystercatcher_-_Haematopus_ostralegus_%281%29_copy.jpg,File:Merisk - Eurasian oystercatcher - Haematopus ostralegus (1) copy.jpg,3600,2235,4.114675521850586,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
37,Eurasian Oystercatcher,bird_images_wikimedia\bird_37_2_Eurasian_Oystercatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Eurasian_oystercatcher_%28Haematopus_ostralegus%29_in_Morocco.jpg,File:Eurasian oystercatcher (Haematopus ostralegus) in Morocco.jpg,1426,1091,0.44709205627441406,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
37,Eurasian Oystercatcher,bird_images_wikimedia\bird_37_3_Eurasian_Oystercatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/4/41/Eurasian_oystercatcher_7.jpg,File:Eurasian oystercatcher 7.jpg,2579,2144,1.7144851684570312,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
37,Eurasian Oystercatcher,bird_images_wikimedia\bird_37_4_Eurasian_Oystercatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/5/58/Eurasian_oystercatcher_4.jpg,File:Eurasian oystercatcher 4.jpg,2605,1948,1.1601428985595703,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
37,Eurasian Oystercatcher,bird_images_wikimedia\bird_37_5_Eurasian_Oystercatcher.jpg,https://upload.wikimedia.org/wikipedia/commons/5/55/Eurasian_oystercatcher_9.jpg,File:Eurasian oystercatcher 9.jpg,2500,1972,1.484513282775879,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
38,Eurasian Reed Warbler,bird_images_wikimedia\bird_38_1_Eurasian_Reed_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Eurasian_Reed_Warbler.jpg,File:Eurasian Reed Warbler.jpg,960,640,0.25185585021972656,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
38,Eurasian Reed Warbler,bird_images_wikimedia\bird_38_2_Eurasian_Reed_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bf/Eurasian_reed_warbler_%28Acrocephalus_scirpaceus%29_3.jpg,File:Eurasian reed warbler (Acrocephalus scirpaceus) 3.jpg,2801,1867,2.1259422302246094,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
38,Eurasian Reed Warbler,bird_images_wikimedia\bird_38_3_Eurasian_Reed_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Eurasian_Reed_Warbler_%28Acrocephalus_scirpaceus%29.jpg,File:Eurasian Reed Warbler (Acrocephalus scirpaceus).jpg,960,640,0.37091732025146484,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
38,Eurasian Reed Warbler,bird_images_wikimedia\bird_38_4_Eurasian_Reed_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/1/13/Acrocephalus_scirpaceus_%28Acrocephalidae%29_%28Eurasian_Reed_Warbler%29%2C_Vlieland%2C_the_Netherlands.jpg,"File:Acrocephalus scirpaceus (Acrocephalidae) (Eurasian Reed Warbler), Vlieland, the Netherlands.jpg",800,471,0.34882354736328125,Wikimedia Commons,Free Use (Wikimedia Commons),4,5
38,Eurasian Reed Warbler,bird_images_wikimedia\bird_38_5_Eurasian_Reed_Warbler.jpg,https://upload.wikimedia.org/wikipedia/commons/2/27/Eurasian_Reed_Warbler_-_Hungary_CS4E3768_%2817142840478%29.jpg,File:Eurasian Reed Warbler - Hungary CS4E3768 (17142840478).jpg,760,1140,0.2154245376586914,Wikimedia Commons,Free Use (Wikimedia Commons),5,3
39,Eurasian Skylark,bird_images_wikimedia\bird_39_1_Eurasian_Skylark.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Eurasian_Skylark_%28Alauda_arvensis%29_%2853892325031%29.jpg,File:Eurasian Skylark (Alauda arvensis) (53892325031).jpg,2000,1500,1.5237951278686523,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
39,Eurasian Skylark,bird_images_wikimedia\bird_39_2_Eurasian_Skylark.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a0/Eurasian_Skylark_%28Alauda_arvensis%29_%2853467679522%29.jpg,File:Eurasian Skylark (Alauda arvensis) (53467679522).jpg,2000,1500,1.8727216720581055,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
39,Eurasian Skylark,bird_images_wikimedia\bird_39_3_Eurasian_Skylark.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2a/Eurasian_Skylark_%28Alauda_arvensis%29_%2853421955507%29.jpg,File:Eurasian Skylark (Alauda arvensis) (53421955507).jpg,2000,1500,1.7770919799804688,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
39,Eurasian Skylark,bird_images_wikimedia\bird_39_4_Eurasian_Skylark.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Eurasian_Skylark_%28Alauda_arvensis%29_%2853952333188%29.jpg,File:Eurasian Skylark (Alauda arvensis) (53952333188).jpg,2000,1500,1.6386423110961914,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
39,Eurasian Skylark,bird_images_wikimedia\bird_39_5_Eurasian_Skylark.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Eurasian_Skylark_%28Alauda_arvensis%29_%2853968856279%29.jpg,File:Eurasian Skylark (Alauda arvensis) (53968856279).jpg,2000,1500,1.9354095458984375,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
40,Eurasian Tree Sparrow,bird_images_wikimedia\bird_40_1_Eurasian_Tree_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Eurasian_tree_sparrow_at_Tenn%C5%8Dji_Park_in_Osaka%2C_December_2015.jpg,"File:Eurasian tree sparrow at Tennōji Park in Osaka, December 2015.jpg",3901,1987,3.832204818725586,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
40,Eurasian Tree Sparrow,bird_images_wikimedia\bird_40_2_Eurasian_Tree_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Eurasian_tree_sparrows_feeding_from_the_hand_in_Ueno_Park%2C_Tokyo%2C_Japan.jpg,"File:Eurasian tree sparrows feeding from the hand in Ueno Park, Tokyo, Japan.jpg",3137,3137,1.6316509246826172,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
40,Eurasian Tree Sparrow,bird_images_wikimedia\bird_40_3_Eurasian_Tree_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e2/Eurasian_Tree_Sparrows_%28Passer_montanus%29_%40_KL%2C_Malaysia_%28Portrait_crop%29.jpg,"File:Eurasian Tree Sparrows (Passer montanus) @ KL, Malaysia (Portrait crop).jpg",3155,3794,3.9685306549072266,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
40,Eurasian Tree Sparrow,bird_images_wikimedia\bird_40_4_Eurasian_Tree_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Eurasian_tree_sparrow_St_Louis_2749.jpg,File:Eurasian tree sparrow St Louis 2749.jpg,2061,2074,1.2127799987792969,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
40,Eurasian Tree Sparrow,bird_images_wikimedia\bird_40_5_Eurasian_Tree_Sparrow.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/Eurasian_tree_sparrow%2C_R%C5%BCuch%C3%B3w%2C_%C5%9Awi%C4%99tokrzyskie_Voivodeship%2C_20250421_1151_4165.jpg,"File:Eurasian tree sparrow, Rżuchów, Świętokrzyskie Voivodeship, 20250421 1151 4165.jpg",3180,2116,5.73576545715332,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
41,Eurasian Treecreeper,bird_images_wikimedia\bird_41_1_Eurasian_Treecreeper.jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/Kratkokljuni_puzi%C4%87_%28Certhia_familiaris%29_Eurasian_Treecreeper%3B.jpg,File:Kratkokljuni puzić (Certhia familiaris) Eurasian Treecreeper;.jpg,4608,3456,4.231407165527344,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
41,Eurasian Treecreeper,bird_images_wikimedia\bird_41_2_Eurasian_Treecreeper.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Eurasian_treecreeper%2C_Certhia_familiaris%2C_tr%C3%A4dkrypare.jpg,"File:Eurasian treecreeper, Certhia familiaris, trädkrypare.jpg",3621,2494,12.876078605651855,Wikimedia Commons,Free Use (Wikimedia Commons),2,5
41,Eurasian Treecreeper,bird_images_wikimedia\bird_41_3_Eurasian_Treecreeper.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Certhia_familiaris_familiaris_%28Certhiidae%29_%28Eurasian_Treecreeper%29%2C_Vlieland%2C_the_Netherlands.jpg,"File:Certhia familiaris familiaris (Certhiidae) (Eurasian Treecreeper), Vlieland, the Netherlands.jpg",799,525,0.4783134460449219,Wikimedia Commons,Free Use (Wikimedia Commons),3,5
41,Eurasian Treecreeper,bird_images_wikimedia\bird_41_4_Eurasian_Treecreeper.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Eurasian_treecreeper_%28Certhia_familiaris%29.jpg,File:Eurasian treecreeper (Certhia familiaris).jpg,1486,2228,2.726202964782715,Wikimedia Commons,Free Use (Wikimedia Commons),4,4
41,Eurasian Treecreeper,bird_images_wikimedia\bird_41_5_Eurasian_Treecreeper.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/Eurasian_treecreeper_%28Certhia_familiaris%29_2022.jpg,File:Eurasian treecreeper (Certhia familiaris) 2022.jpg,2651,3712,6.70028018951416,Wikimedia Commons,Free Use (Wikimedia Commons),5,3
42,Eurasian Wren,bird_images_wikimedia\bird_42_1_Eurasian_Wren.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Eurasian_wren_%28Troglodytes_troglodytes%29.jpg,File:Eurasian wren (Troglodytes troglodytes).jpg,5026,3317,2.4325733184814453,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
42,Eurasian Wren,bird_images_wikimedia\bird_42_2_Eurasian_Wren.jpg,https://upload.wikimedia.org/wikipedia/commons/4/48/Eurasian_wren_Franconville_04.jpg,File:Eurasian wren Franconville 04.jpg,3900,2870,1.563211441040039,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
42,Eurasian Wren,bird_images_wikimedia\bird_42_3_Eurasian_Wren.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Eurasian_wren_Franconville_03.jpg,File:Eurasian wren Franconville 03.jpg,4512,3099,1.8037424087524414,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
42,Eurasian Wren,bird_images_wikimedia\bird_42_4_Eurasian_Wren.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Eurasian_wren_Franconville_01.jpg,File:Eurasian wren Franconville 01.jpg,5472,3648,2.4275741577148438,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
42,Eurasian Wren,bird_images_wikimedia\bird_42_5_Eurasian_Wren.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7c/Eurasian_wren_Franconville_02.jpg,File:Eurasian wren Franconville 02.jpg,4056,2931,1.3031139373779297,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
43,Eurasian Wryneck,bird_images_wikimedia\bird_43_1_Eurasian_Wryneck.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Eurasian_Wryneck_by_Tisha_Mukherjee_08.jpg,File:Eurasian Wryneck by Tisha Mukherjee 08.jpg,3845,2563,2.5835695266723633,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
43,Eurasian Wryneck,bird_images_wikimedia\bird_43_2_Eurasian_Wryneck.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Eurasian_Wryneck_by_Tisha_Mukherjee_10.jpg,File:Eurasian Wryneck by Tisha Mukherjee 10.jpg,3034,2023,2.2959060668945312,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
43,Eurasian Wryneck,bird_images_wikimedia\bird_43_3_Eurasian_Wryneck.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Eurasian_Wryneck_by_Tisha_Mukherjee_12.jpg,File:Eurasian Wryneck by Tisha Mukherjee 12.jpg,2842,1895,1.9791507720947266,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
43,Eurasian Wryneck,bird_images_wikimedia\bird_43_4_Eurasian_Wryneck.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Eurasian_Wryneck_by_Tisha_Mukherjee_03.jpg,File:Eurasian Wryneck by Tisha Mukherjee 03.jpg,4068,2712,4.759300231933594,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
43,Eurasian Wryneck,bird_images_wikimedia\bird_43_5_Eurasian_Wryneck.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b4/Eurasian_Wryneck_by_Tisha_Mukherjee_09.jpg,File:Eurasian Wryneck by Tisha Mukherjee 09.jpg,3034,2023,2.3012609481811523,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
44,European Bee-eater,bird_images_wikimedia\bird_44_1_European_Bee-eater.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/European_bee-eater_%28Merops_apiaster%29.jpg,File:European bee-eater (Merops apiaster).jpg,2248,2248,2.9435853958129883,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
44,European Bee-eater,bird_images_wikimedia\bird_44_2_European_Bee-eater.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/European_bee-eaters_%28Merops_apiaster%29_with_dragonflies.jpg,File:European bee-eaters (Merops apiaster) with dragonflies.jpg,3539,2359,4.992739677429199,Wikimedia Commons,Free Use (Wikimedia Commons),2,5
44,European Bee-eater,bird_images_wikimedia\bird_44_3_European_Bee-eater.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cb/019_Stacked_images_of_an_European_Bee-eater_in_flight_Photo_by_Giles_Laurent.jpg,File:019 Stacked images of an European Bee-eater in flight Photo by Giles Laurent.jpg,7353,4902,16.956467628479004,Wikimedia Commons,Free Use (Wikimedia Commons),3,5
44,European Bee-eater,bird_images_wikimedia\bird_44_4_European_Bee-eater.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/European_Bee-eater_%28Merops_apiaster%29_at_Ichkeul_NP.jpg,File:European Bee-eater (Merops apiaster) at Ichkeul NP.jpg,3510,2340,5.10150146484375,Wikimedia Commons,Free Use (Wikimedia Commons),4,5
44,European Bee-eater,bird_images_wikimedia\bird_44_5_European_Bee-eater.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Gu%C3%A9pier_d%27Europe_ichkeul_%28Merops_apiaster%29_European_Bee-eater.jpg,File:Guépier d'Europe ichkeul (Merops apiaster) European Bee-eater.jpg,4707,3291,6.8635053634643555,Wikimedia Commons,Free Use (Wikimedia Commons),5,5
45,European Golden Plover,bird_images_wikimedia\bird_45_1_European_Golden_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/European_golden_plover_%28Pluvialis_apricaria%29_in_Algeria.jpg,File:European golden plover (Pluvialis apricaria) in Algeria.jpg,1295,986,0.13669395446777344,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
45,European Golden Plover,bird_images_wikimedia\bird_45_2_European_Golden_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/European_Golden_Plover_%28Pluvialis_apricaria%29_%288521272404%29.jpg,File:European Golden Plover (Pluvialis apricaria) (8521272404).jpg,1878,1502,0.5989522933959961,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
45,European Golden Plover,bird_images_wikimedia\bird_45_3_European_Golden_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/European_golden_plover_%28Pluvialis_apricaria%29_in_flight.jpg,File:European golden plover (Pluvialis apricaria) in flight.jpg,3422,2281,4.412038803100586,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
45,European Golden Plover,bird_images_wikimedia\bird_45_4_European_Golden_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/Flock_of_European_Golden_Plover_%28Pluvialis_apricaria%29_at_Snettisham_01.JPG,File:Flock of European Golden Plover (Pluvialis apricaria) at Snettisham 01.JPG,3008,2000,1.832869529724121,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
45,European Golden Plover,bird_images_wikimedia\bird_45_5_European_Golden_Plover.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Flock_of_European_Golden_Plover_%28Pluvialis_apricaria%29_at_Snettisham_02.JPG,File:Flock of European Golden Plover (Pluvialis apricaria) at Snettisham 02.JPG,3008,2000,1.9002132415771484,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
46,European Goldfinch,bird_images_wikimedia\bird_46_1_European_Goldfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/European_goldfinch_%28Carduelis_carduelis%29%2C_Israel_01.jpg,"File:European goldfinch (Carduelis carduelis), Israel 01.jpg",3952,2635,0.5640735626220703,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
46,European Goldfinch,bird_images_wikimedia\bird_46_2_European_Goldfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/European_goldfinch_%28Carduelis_carduelis%29_male.jpg,File:European goldfinch (Carduelis carduelis) male.jpg,2260,1507,0.6058626174926758,Wikimedia Commons,Free Use (Wikimedia Commons),2,6
46,European Goldfinch,bird_images_wikimedia\bird_46_3_European_Goldfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/European_goldfinch_%28Carduelis_carduelis_parva%29.jpg,File:European goldfinch (Carduelis carduelis parva).jpg,2728,2728,3.53403377532959,Wikimedia Commons,Free Use (Wikimedia Commons),3,6
46,European Goldfinch,bird_images_wikimedia\bird_46_4_European_Goldfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/European_goldfinch_%28Carduelis_carduelis%29.jpg,File:European goldfinch (Carduelis carduelis).jpg,2260,1507,0.6030502319335938,Wikimedia Commons,Free Use (Wikimedia Commons),4,6
46,European Goldfinch,bird_images_wikimedia\bird_46_5_European_Goldfinch.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/European_goldfinch_in_a_tree.jpg,File:European goldfinch in a tree.jpg,4686,3124,3.170797348022461,Wikimedia Commons,Free Use (Wikimedia Commons),5,6
47,European Green Woodpecker,bird_images_wikimedia\bird_47_1_European_Green_Woodpecker.jpg,https://upload.wikimedia.org/wikipedia/commons/4/42/European_green_woodpecker_%28Picus_viridis%29_male.JPG,File:European green woodpecker (Picus viridis) male.JPG,3461,2308,2.386012077331543,Wikimedia Commons,Free Use (Wikimedia Commons),1,6
